
2001,Females,External causes of morbidity and mortality (V01-Y89),16 977
2003,Males,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",17 010
2006,Females,Ischaemic heart diseases,17 030
2007,Males,Diseases of the respiratory system (J00-J99),17 257
2005,Females,Diseases of the respiratory system (J00-J99),17 268
2001,Males,Diseases of the respiratory system (J00-J99),17 292
2007,Females,Diseases of the nervous system and the sense organs (G00-H95),17 305
2008,Males,Diseases of the respiratory system (J00-J99),17 516
2003,Females,External causes of morbidity and mortality (V01-Y89),17 542
2003,Females,Diseases of the respiratory system (J00-J99),17 572
2004,Females,Ischaemic heart diseases,17 812
2005,Females,Ischaemic heart diseases,17 842
2002,Males,Diseases of the respiratory system (J00-J99),17 849
2004,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",18 342
2005,Males,Diseases of the respiratory system (J00-J99),18 366
2008,Females,Diseases of the nervous system and the sense organs (G00-H95),18 698
2007,Females,Cerebrovascular diseases,18 724
2004,Males,"Other heart diseases (I30-I33, I39-I52)",18 837
2006,Males,"Other heart diseases (I30-I33, I39-I52)",18 915
2003,Males,Diseases of the respiratory system (J00-J99),18 939
2006,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",18 966
2008,Females,Cerebrovascular diseases,19 211
2005,Males,"Other heart diseases (I30-I33, I39-I52)",19 344
2006,Females,Cerebrovascular diseases,19 390
2007,Males,"Other heart diseases (I30-I33, I39-I52)",19 416
2001,Males,"Other heart diseases (I30-I33, I39-I52)",19 513
2002,Females,Ischaemic heart diseases,19 549
2007,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",19 640
2002,Males,"Other heart diseases (I30-I33, I39-I52)",19 657
2008,Males,"Other heart diseases (I30-I33, I39-I52)",19 698
2003,Females,Ischaemic heart diseases,19 741
2005,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",19 781
2001,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",19 862
2003,Males,"Malignant neoplasm of kidney, except renal pelvis",2 001
2007,Males,"Malignant neoplasm of kidney, except renal pelvis",2 015
2001,Females,Malignant neoplasm of stomach,2 020
2002,Females,Malignant neoplasm of stomach,2 031
2006,Males,"Malignant neoplasm of kidney, except renal pelvis",2 034
2008,Males,"Malignant neoplasm of kidney, except renal pelvis",2 059
2008,Females,Malignant neoplasm of liver and intrahepatic bile ducts,2 119
2001,Females,Transport accidents (V01-V99),2 125
2001,Females,Malignant neoplasm of other parts of uterus,2 192
2002,Females,Malignant neoplasm of other parts of uterus,2 214
2008,Females,Chronic liver disease,2 234
2001,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 242
2004,Females,Malignant neoplasm of other parts of uterus,2 254
2004,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 279
2005,Females,Malignant neoplasm of other parts of uterus,2 288
2003,Females,Malignant neoplasm of other parts of uterus,2 299
2006,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 305
2006,Females,Chronic liver disease,2 308
2007,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 317
2007,Females,Chronic liver disease,2 321
2003,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 325
2004,Females,Chronic liver disease,2 327
2005,Females,Chronic liver disease,2 340
2007,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 357
2004,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 363
2002,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 365
2005,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 370
2004,Males,Mental and behavioural disorders due to use of alcohol,2 371
2006,Females,Malignant neoplasm of other parts of uterus,2 389
2005,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 395
2008,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 399
2006,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 422
2008,Females,Malignant neoplasm of other parts of uterus,2 434
2007,Males,Mental and behavioural disorders due to use of alcohol,2 438
2006,Males,Mental and behavioural disorders due to use of alcohol,2 477
2003,Females,Chronic liver disease,2 479
2007,Females,Malignant neoplasm of other parts of uterus,2 481
2008,Males,Mental and behavioural disorders due to use of alcohol,2 510
2001,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 518
2001,Males,Mental and behavioural disorders due to use of alcohol,2 523
2008,Males,"Malignant neoplasm of rectosigmoid junction, rectum, anus and anal canal",2 533
2005,Males,Mental and behavioural disorders due to use of alcohol,2 534
2001,Males,Falls,2 546
2003,Males,Mental and behavioural disorders due to use of alcohol,2 552
2002,Males,Mental and behavioural disorders due to use of alcohol,2 559
2003,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 594
2002,Females,Chronic liver disease,2 600
2001,Females,Chronic liver disease,2 602
2006,Males,Falls,2 610
2004,Males,Falls,2 625
2002,Females,Diseases of the musculoskeletal system and connective tissue (M00-M99),2 630
2005,Males,Falls,2 635
2007,Males,Falls,2 657
2002,Males,Falls,2 673
2006,Females,Falls,2 709
2007,Females,Intentional self-harm,2 744
2008,Females,Intentional self-harm,2 768
2005,Females,Falls,2 775
2003,Males,Falls,2 788
2002,Females,Falls,2 790
2001,Females,Falls,2 791
2004,Females,Falls,2 799
2001,Males,Diseases of kidney and ureter,2 809
2008,Females,Falls,2 815
2001,Females,Intentional self-harm,2 827
2007,Females,Falls,2 832
2008,Males,Falls,2 836
2006,Females,Intentional self-harm,2 861
2003,Females,Intentional self-harm,2 864
2005,Females,Intentional self-harm,2 937
2002,Females,Intentional self-harm,2 945
2004,Females,Intentional self-harm,2 979
2004,Females,Cerebrovascular diseases,20 024
2003,Males,"Other heart diseases (I30-I33, I39-I52)",20 036
2005,Females,Cerebrovascular diseases,20 076
2001,Females,Ischaemic heart diseases,20 125
2002,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",20 475
2008,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",20 789
2002,Females,Cerebrovascular diseases,21 835
2008,Males,Ischaemic heart diseases,21 842
2007,Males,Ischaemic heart diseases,22 027
2003,Females,Cerebrovascular diseases,22 116
2003,Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",22 274
2006,Males,Ischaemic heart diseases,22 363
2001,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",22 457
2002,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",22 533
2001,Females,Cerebrovascular diseases,22 599
2003,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",22 700
2007,Males,External causes of morbidity and mortality (V01-Y89),22 760
2006,Males,External causes of morbidity and mortality (V01-Y89),22 914
2004,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",22 965
2004,Males,External causes of morbidity and mortality (V01-Y89),23 129
2008,Males,External causes of morbidity and mortality (V01-Y89),23 138
2005,Males,Ischaemic heart diseases,23 300
2005,Males,External causes of morbidity and mortality (V01-Y89),23 399
2004,Males,Ischaemic heart diseases,23 420
2005,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",23 467
2008,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",23 491
2006,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",23 519
2007,Males,"Malignant neoplasm of larynx,  trachea, bronchus and lung",23 584
2003,Males,Ischaemic heart diseases,24 213
2004,Females,"Other heart diseases (I30-I33, I39-I52)",24 405
2002,Males,Ischaemic heart diseases,24 569
2001,Males,Ischaemic heart diseases,24 913
2002,Males,External causes of morbidity and mortality (V01-Y89),25 024
2006,Females,"Other heart diseases (I30-I33, I39-I52)",25 073
2001,Males,External causes of morbidity and mortality (V01-Y89),25 102
2003,Males,External causes of morbidity and mortality (V01-Y89),25 133
2007,Females,"Other heart diseases (I30-I33, I39-I52)",25 355
2005,Females,"Other heart diseases (I30-I33, I39-I52)",25 664
2004,Females,All causes of death (A00-Y89) excluding S00-T98,250 788
2006,Females,All causes of death (A00-Y89) excluding S00-T98,255 160
2007,Females,All causes of death (A00-Y89) excluding S00-T98,257 419
2008,Females,"Other heart diseases (I30-I33, I39-I52)",26 136
2001,Females,"Other heart diseases (I30-I33, I39-I52)",26 190
2002,Females,"Other heart diseases (I30-I33, I39-I52)",26 604
2005,Females,All causes of death (A00-Y89) excluding S00-T98,261 633
2001,Females,All causes of death (A00-Y89) excluding S00-T98,263 325
2008,Females,All causes of death (A00-Y89) excluding S00-T98,265 541
2002,Females,All causes of death (A00-Y89) excluding S00-T98,266 555
2004,Males,All causes of death (A00-Y89) excluding S00-T98,268 653
2003,Females,"Other heart diseases (I30-I33, I39-I52)",27 084
2006,Males,All causes of death (A00-Y89) excluding S00-T98,271 406
2007,Males,All causes of death (A00-Y89) excluding S00-T98,273 401
2005,Males,All causes of death (A00-Y89) excluding S00-T98,276 553
2008,Males,All causes of death (A00-Y89) excluding S00-T98,277 598
2001,Males,All causes of death (A00-Y89) excluding S00-T98,277 858
2003,Females,All causes of death (A00-Y89) excluding S00-T98,277 858
2002,Males,All causes of death (A00-Y89) excluding S00-T98,278 794
2003,Males,All causes of death (A00-Y89) excluding S00-T98,284 729
2008,Males,Malignant neoplasm of stomach,3 020
2001,Females,Diseases of kidney and ureter,3 056
2002,Males,Diseases of kidney and ureter,3 099
2004,Males,Diseases of kidney and ureter,3 106
2007,Males,Malignant neoplasm of stomach,3 123
2003,Males,Diseases of kidney and ureter,3 139
2003,Females,Falls,3 149
2006,Males,Malignant neoplasm of stomach,3 166
2003,Males,Malignant neoplasm of stomach,3 174
2008,Males,Malignant neoplasm of oesophagus,3 175
2005,Males,Malignant neoplasm of stomach,3 177
2006,Males,Malignant neoplasm of oesophagus,3 193
2004,Females,Diseases of kidney and ureter,3 194
2007,Males,Malignant neoplasm of oesophagus,3 196
2001,Males,Malignant neoplasm of stomach,3 213
2004,Males,Malignant neoplasm of stomach,3 216
2008,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 217
2005,Males,Diseases of kidney and ureter,3 228
2001,Males,Malignant neoplasm of bladder,3 231
2007,Males,Diseases of kidney and ureter,3 239
2002,Females,Diseases of kidney and ureter,3 251
2002,Males,Malignant neoplasm of stomach,3 256
2004,Males,Malignant neoplasm of oesophagus,3 257
2006,Males,Diseases of kidney and ureter,3 258
2001,Females,Malignant neoplasm of ovary,3 260
2003,Females,Diseases of kidney and ureter,3 269
2004,Females,Malignant neoplasm of ovary,3 272
2003,Females,Malignant neoplasm of ovary,3 279
2004,Females,Chronic lower respiratory diseases,3 286
2001,Females,Chronic lower respiratory diseases,3 291
2006,Females,Chronic lower respiratory diseases,3 305
2002,Males,Malignant neoplasm of bladder,3 306
2007,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 317
2005,Males,Malignant neoplasm of oesophagus,3 323
2002,Females,Malignant neoplasm of ovary,3 334
2005,Females,Malignant neoplasm of ovary,3 349
2006,Females,Malignant neoplasm of ovary,3 363
2002,Females,Chronic lower respiratory diseases,3 390
2006,Females,Diseases of kidney and ureter,3 391
2007,Females,Malignant neoplasm of ovary,3 393
2003,Males,Malignant neoplasm of oesophagus,3 401
2005,Females,Diseases of kidney and ureter,3 411
2001,Males,Malignant neoplasm of oesophagus,3 442
2005,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 442
2008,Females,Malignant neoplasm of ovary,3 458
2004,Males,Malignant neoplasm of bladder,3 460
2006,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 473
2008,Females,Chronic lower respiratory diseases,3 483
2003,Males,Malignant neoplasm of bladder,3 490
2008,Males,Transport accidents (V01-V99),3 506
2002,Males,Malignant neoplasm of oesophagus,3 509
2008,Males,Malignant neoplasm of bladder,3 527
2007,Females,Chronic lower respiratory diseases,3 539
2007,Females,Diseases of kidney and ureter,3 551
2001,Females,Malignant neoplasm of pancreas,3 554
2008,Males,Diseases of kidney and ureter,3 559
2003,Females,Malignant neoplasm of pancreas,3 577
2006,Males,Malignant neoplasm of bladder,3 579
2008,Females,Diseases of kidney and ureter,3 606
2005,Males,Malignant neoplasm of bladder,3 611
2004,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 623
2003,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 635
2002,Females,Malignant neoplasm of pancreas,3 659
2007,Males,Malignant neoplasm of bladder,3 674
2005,Females,Chronic lower respiratory diseases,3 676
2007,Males,Transport accidents (V01-V99),3 697
2001,Males,Diseases of the genitourinary system  (N00-N99),3 698
2003,Females,Chronic lower respiratory diseases,3 714
2001,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 755
2004,Females,Malignant neoplasm of pancreas,3 773
2001,Males,Malignant neoplasm of pancreas,3 788
2006,Males,Transport accidents (V01-V99),3 828
2002,Males,"Malignant neoplasm of lip, oral cavity, pharynx",3 834
2002,Males,Malignant neoplasm of pancreas,3 875
2005,Females,Malignant neoplasm of pancreas,3 907
2003,Males,Malignant neoplasm of pancreas,3 946
2004,Males,Diseases of the genitourinary system  (N00-N99),3 973
2002,Males,Diseases of the genitourinary system  (N00-N99),3 984
2001,Females,Diseases of the genitourinary system  (N00-N99),3 994
2006,Females,Malignant neoplasm of pancreas,4 049
2004,Females,Diseases of the genitourinary system  (N00-N99),4 052
2004,Males,Malignant neoplasm of pancreas,4 088
2003,Males,Diseases of the genitourinary system  (N00-N99),4 121
2007,Males,Diseases of the genitourinary system  (N00-N99),4 180
2005,Males,Diseases of the genitourinary system  (N00-N99),4 184
2002,Females,Diseases of the genitourinary system  (N00-N99),4 191
2006,Males,Diseases of the genitourinary system  (N00-N99),4 192
2005,Males,Transport accidents (V01-V99),4 204
2005,Males,Malignant neoplasm of pancreas,4 235
2004,Males,Transport accidents (V01-V99),4 237
2007,Females,Malignant neoplasm of pancreas,4 246
2006,Males,Malignant neoplasm of pancreas,4 307
2006,Females,Diseases of the genitourinary system  (N00-N99),4 331
2005,Females,Diseases of the genitourinary system  (N00-N99),4 386
2008,Females,Malignant neoplasm of pancreas,4 404
2003,Females,Diseases of the genitourinary system  (N00-N99),4 437
2007,Males,Malignant neoplasm of pancreas,4 493
2004,Males,Pneumonia,4 506
2007,Females,Diseases of the genitourinary system  (N00-N99),4 528
2008,Males,Diseases of the genitourinary system  (N00-N99),4 540
2001,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",4 624
2006,Males,Pneumonia,4 653
2008,Females,Diseases of the genitourinary system  (N00-N99),4 676
2008,Males,Malignant neoplasm of pancreas,4 767
2003,Males,Transport accidents (V01-V99),4 811
2004,Females,Certain infectious and parasitic diseases (A00-B99),4 824
2007,Females,Certain infectious and parasitic diseases (A00-B99),4 938
2001,Males,Pneumonia,4 947
2006,Females,Certain infectious and parasitic diseases (A00-B99),4 961
2005,Females,Certain infectious and parasitic diseases (A00-B99),5 063
2004,Males,Certain infectious and parasitic diseases (A00-B99),5 067
2002,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",5 091
2008,Males,Pneumonia,5 107
2007,Males,Pneumonia,5 118
2004,Females,Ill-defined and unknown causes of mortality,5 143
2001,Females,Certain infectious and parasitic diseases (A00-B99),5 157
2004,Females,Pneumonia,5 176
2006,Females,Pneumonia,5 190
2002,Females,Certain infectious and parasitic diseases (A00-B99),5 194
2002,Males,Diabetes mellitus,5 195
2005,Males,Certain infectious and parasitic diseases (A00-B99),5 206
2002,Males,Pneumonia,5 214
2005,Males,Pneumonia,5 225
2002,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 231
2001,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 258
2007,Males,Certain infectious and parasitic diseases (A00-B99),5 266
2001,Males,Diabetes mellitus,5 318
2003,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 321
2006,Males,Certain infectious and parasitic diseases (A00-B99),5 331
2004,Males,Diabetes mellitus,5 344
2004,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 345
2001,Males,Certain infectious and parasitic diseases (A00-B99),5 347
2007,Males,Diabetes mellitus,5 367
2007,Females,Pneumonia,5 401
2003,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",5 422
2006,Males,Diabetes mellitus,5 433
2008,Males,Certain infectious and parasitic diseases (A00-B99),5 434
2008,Males,Chronic liver disease,5 440
2004,Males,Chronic lower respiratory diseases,5 446
2007,Males,Chronic liver disease,5 453
2002,Males,Certain infectious and parasitic diseases (A00-B99),5 468
2006,Females,Ill-defined and unknown causes of mortality,5 473
2008,Females,Certain infectious and parasitic diseases (A00-B99),5 486
2006,Males,Chronic lower respiratory diseases,5 511
2003,Males,Pneumonia,5 514
2005,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 516
2007,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 529
2008,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 544
2006,Males,Chronic liver disease,5 554
2001,Males,Chronic lower respiratory diseases,5 566
2006,Males,Malignant neoplasm of liver and intrahepatic bile ducts,5 578
2005,Males,Chronic liver disease,5 579
2005,Males,Diabetes mellitus,5 594
2004,Males,Chronic liver disease,5 601
2003,Males,Diabetes mellitus,5 611
2008,Males,Diabetes mellitus,5 615
2003,Males,Certain infectious and parasitic diseases (A00-B99),5 616
2007,Males,Chronic lower respiratory diseases,5 649
2002,Males,Chronic lower respiratory diseases,5 656
2002,Males,Transport accidents (V01-V99),5 672
2004,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",5 677
2008,Females,Pneumonia,5 701
2007,Females,Ill-defined and unknown causes of mortality,5 703
2001,Females,Pneumonia,5 773
2003,Females,Certain infectious and parasitic diseases (A00-B99),5 781
2001,Females,Malignant neoplasm of colon,5 786
2008,Males,Chronic lower respiratory diseases,5 808
2001,Males,Transport accidents (V01-V99),5 840
2004,Females,Malignant neoplasm of colon,5 853
2002,Females,Malignant neoplasm of colon,5 867
2006,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5 879
2005,Females,Ill-defined and unknown causes of mortality,5 884
2007,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5 887
2004,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5 894
2006,Females,Malignant neoplasm of colon,5 917
2007,Females,Malignant neoplasm of colon,5 937
2001,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5 976
2002,Females,Ill-defined and unknown causes of mortality,5 982
2005,Females,Malignant neoplasm of colon,5 990
2001,Females,Malignant neoplasms (C00-C97),58 262
2002,Females,Malignant neoplasms (C00-C97),59 385
2004,Females,Malignant neoplasms (C00-C97),59 794
2003,Females,Malignant neoplasms (C00-C97),59 885
2005,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 018
2002,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 024
2005,Males,Chronic lower respiratory diseases,6 026
2002,Males,Chronic liver disease,6 037
2004,Females,Diabetes mellitus,6 053
2003,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 075
2003,Females,Malignant neoplasm of colon,6 082
2006,Females,Diabetes mellitus,6 086
2002,Females,Pneumonia,6 097
2008,Females,Diabetes mellitus,6 098
2008,Females,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 099
2003,Males,Chronic lower respiratory diseases,6 108
2003,Males,Chronic liver disease,6 122
2005,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",6 127
2005,Females,Pneumonia,6 132
2007,Females,Diabetes mellitus,6 134
2008,Females,Malignant neoplasm of colon,6 156
2001,Males,Chronic liver disease,6 174
2003,Females,Ill-defined and unknown causes of mortality,6 174
2005,Females,Diabetes mellitus,6 210
2001,Females,Diabetes mellitus,6 223
2001,Females,Ill-defined and unknown causes of mortality,6 249
2002,Males,Malignant neoplasm of colon,6 267
2001,Males,Malignant neoplasm of colon,6 274
2008,Females,Ill-defined and unknown causes of mortality,6 305
2003,Males,Malignant neoplasm of colon,6 314
2006,Males,Malignant neoplasm of colon,6 379
2007,Males,Malignant neoplasm of colon,6 416
2005,Males,Malignant neoplasm of colon,6 461
2008,Males,Malignant neoplasm of colon,6 505
2002,Females,Diabetes mellitus,6 517
2006,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",6 534
2004,Males,Malignant neoplasm of colon,6 541
2003,Females,Pneumonia,6 578
2004,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 625
2004,Males,Ill-defined and unknown causes of mortality,6 642
2002,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 703
2007,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",6 729
2003,Females,Diabetes mellitus,6 744
2005,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 785
2003,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 797
2006,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 836
2006,Males,Ill-defined and unknown causes of mortality,6 860
2001,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 863
2004,Males,Mental and behavioural disorders (F00-F99),6 921
2007,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6 958
2005,Females,Malignant neoplasms (C00-C97),61 027
2001,Females,Neoplasms,61 421
2006,Females,Malignant neoplasms (C00-C97),61 464
2007,Females,Malignant neoplasms (C00-C97),61 499
2002,Females,Neoplasms,62 599
2004,Females,Neoplasms,62 907
2003,Females,Neoplasms,63 145
2008,Females,Malignant neoplasms (C00-C97),63 494
2005,Females,Neoplasms,64 281
2006,Females,Neoplasms,64 651
2007,Females,Neoplasms,64 724
2008,Females,Neoplasms,66 897
2006,Males,Diseases of the circulatory system (I00-I99),69 625
2007,Males,Diseases of the circulatory system (I00-I99),69 630
2008,Males,Diseases of the circulatory system (I00-I99),69 721
2007,Males,Ill-defined and unknown causes of mortality,7 022
2008,Males,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",7 043
2008,Females,"Malignant neoplasm of larynx,  trachea, bronchus and lung",7 043
2005,Males,Ill-defined and unknown causes of mortality,7 084
2006,Males,Mental and behavioural disorders (F00-F99),7 201
2008,Males,Ill-defined and unknown causes of mortality,7 323
2007,Males,Mental and behavioural disorders (F00-F99),7 420
2005,Males,Mental and behavioural disorders (F00-F99),7 424
2001,Males,Mental and behavioural disorders (F00-F99),7 468
2002,Males,Ill-defined and unknown causes of mortality,7 475
2002,Males,Mental and behavioural disorders (F00-F99),7 476
2003,Males,Ill-defined and unknown causes of mortality,7 523
2007,Males,Intentional self-harm,7 559
2008,Males,Mental and behavioural disorders (F00-F99),7 718
2001,Males,Ill-defined and unknown causes of mortality,7 726
2006,Males,Intentional self-harm,7 740
2008,Males,Intentional self-harm,7 797
2001,Males,Intentional self-harm,7 798
2003,Males,Mental and behavioural disorders (F00-F99),7 841
2002,Males,Intentional self-harm,7 865
2005,Males,Intentional self-harm,7 958
2004,Males,Diseases of the circulatory system (I00-I99),70 815
2005,Males,Diseases of the circulatory system (I00-I99),71 557
2002,Males,Diseases of the circulatory system (I00-I99),74 756
2003,Males,Diseases of the circulatory system (I00-I99),75 040
2001,Males,Diseases of the circulatory system (I00-I99),75 350
2007,Females,Diseases of the circulatory system (I00-I99),78 472
2006,Females,Diseases of the circulatory system (I00-I99),78 832
2004,Females,Diseases of the circulatory system (I00-I99),79 510
2008,Females,Diseases of the circulatory system (I00-I99),79 820
2004,Males,Intentional self-harm,8 000
2003,Males,Intentional self-harm,8 187
2001,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 356
2002,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 366
2006,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 372
2007,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 392
2004,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 426
2005,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 597
2008,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",8 892
2005,Females,Diseases of the circulatory system (I00-I99),81 322
2002,Females,Diseases of the circulatory system (I00-I99),86 365
2001,Females,Diseases of the circulatory system (I00-I99),87 725
2003,Females,Diseases of the circulatory system (I00-I99),87 738
2001,Males,Malignant neoplasms (C00-C97),88 481
2004,Males,Malignant neoplasms (C00-C97),88 852
2002,Males,Malignant neoplasms (C00-C97),89 122
2003,Males,Malignant neoplasms (C00-C97),89 397
2006,Males,Malignant neoplasms (C00-C97),89 915
2008,Males,Malignant neoplasm of prostate,9 195
2006,Males,Malignant neoplasm of prostate,9 236
2007,Males,Malignant neoplasm of prostate,9 297
2001,Males,Malignant neoplasm of prostate,9 327
2004,Females,Mental and behavioural disorders (F00-F99),9 372
2005,Males,Malignant neoplasm of prostate,9 393
2004,Males,Malignant neoplasm of prostate,9 398
2003,Males,"Endocrine, nutritional and metabolic diseases (E00-E90)",9 403
2001,Males,Diseases of the nervous system and the sense organs (G00-H95),9 497
2002,Males,Malignant neoplasm of prostate,9 526
2006,Females,Mental and behavioural disorders (F00-F99),9 632
2007,Females,Mental and behavioural disorders (F00-F99),9 692
2003,Males,Malignant neoplasm of prostate,9 695
2002,Males,Diseases of the nervous system and the sense organs (G00-H95),9 773
2005,Females,Mental and behavioural disorders (F00-F99),9 949
2008,Females,Mental and behavioural disorders (F00-F99),9 962
2004,Males,Diseases of the nervous system and the sense organs (G00-H95),9 980
2005,Males,Malignant neoplasms (C00-C97),90 157
2007,Males,Malignant neoplasms (C00-C97),90 397
2008,Males,Malignant neoplasms (C00-C97),90 481
2001,Males,Neoplasms,91 737
2004,Males,Neoplasms,92 071
2002,Males,Neoplasms,92 331
2003,Males,Neoplasms,92 631
2006,Males,Neoplasms,93 207
2005,Males,Neoplasms,93 550
2007,Males,Neoplasms,93 773
2008,Males,Neoplasms,93 872
